latitude,longitude,RSRP,RSRQ,SINR,ServingCell,azimuth,tx_power,height,band,earfcn,reference_signal_power,PCI,Mtilt,Etilt
28.64385999999999,77.35964200000001,-93.07834129368219,-10.915541,4.609595,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64405999999999,77.35964200000001,-94.57650278959366,-11.099713,4.666358,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64425999999999,77.35964200000001,-94.39302924462012,-11.457252,4.7496624,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644459999999988,77.35964200000001,-94.53431678871445,-12.461357,4.567597,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644659999999988,77.35964200000001,-93.8842125374102,-12.852681,4.486042,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644859999999987,77.35964200000001,-93.34599993830996,-13.121941,5.3333926,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645059999999987,77.35964200000001,-91.006289395014,-12.485039,4.2390394,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645259999999986,77.35964200000001,-90.1340031550489,-12.007906,5.1324916,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645459999999986,77.35964200000001,-88.32308478701522,-12.038032,4.884201,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645659999999985,77.35964200000001,-86.475699788766,-12.286366,5.518633,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645859999999985,77.35964200000001,-85.15738173552432,-12.040425,4.002716,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646059999999984,77.35964200000001,-83.99541008659682,-12.238074,2.5222623,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646259999999984,77.35964200000001,-83.45415663715319,-11.6403055,3.6872766,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646459999999983,77.35964200000001,-83.18091525839938,-12.168506,1.8465176,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646659999999983,77.35964200000001,-83.45527592801838,-11.850694,1.9160197,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646859999999982,77.35964200000001,-85.42248208903669,-12.016827,1.7584597,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.647059999999982,77.35964200000001,-87.60228710540099,-13.229543,3.6280704,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64725999999998,77.35964200000001,-89.08030260035966,-14.203729,5.783743,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64745999999998,77.35964200000001,-92.93104024247758,-13.477405,7.09454,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64765999999998,77.35964200000001,-93.9518029769653,-13.1343355,2.9083138,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64785999999998,77.35964200000001,-94.6830915131205,-13.270937,1.9570107,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64805999999998,77.35964200000001,-94.67843013596618,-13.100417,1.8400819,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64825999999998,77.35964200000001,-95.67394950404173,-12.878028,1.5707874,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64845999999998,77.35964200000001,-95.72038521832741,-12.956672,1.5343037,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64865999999998,77.35964200000001,-95.78486140880361,-13.09965,2.8515959,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63966,77.35984200000001,-87.43651779496483,-12.7382555,6.0924044,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63986,77.35984200000001,-87.62477333354393,-12.780681,6.148709,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64006,77.35984200000001,-86.69379940229739,-13.684628,5.11093,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640259999999998,77.35984200000001,-86.57505338194345,-13.962519,5.567424,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640459999999997,77.35984200000001,-86.06484085068385,-14.303522,5.1732945,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640659999999997,77.35984200000001,-85.55036049354098,-14.345283,4.5399303,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640859999999996,77.35984200000001,-85.20939669207297,-12.8643265,6.527614,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641059999999996,77.35984200000001,-83.23429671762025,-11.373236,11.189787,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641259999999996,77.35984200000001,-87.07740998201314,-11.519779,5.7354994,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641459999999995,77.35984200000001,-87.75291457431459,-11.564623,1.9118583,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641659999999995,77.35984200000001,-87.34728382365765,-11.029977,2.5060742,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641859999999994,77.35984200000001,-85.95558173685555,-10.603961,2.827728,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642059999999994,77.35984200000001,-86.37841194285643,-10.704752,2.4751346,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642259999999993,77.35984200000001,-85.01618344409714,-10.022622,3.5514612,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642459999999993,77.35984200000001,-85.27362047803842,-10.148023,3.0310934,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642659999999992,77.35984200000001,-84.58896716227777,-10.128107,2.7345424,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64285999999999,77.35984200000001,-84.42125338941696,-10.193312,2.9691699,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64305999999999,77.35984200000001,-84.5022510084646,-10.262818,3.4253607,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64325999999999,77.35984200000001,-85.1852414969484,-10.40676,2.7572322,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64345999999999,77.35984200000001,-84.69714103629794,-9.76745,3.5184844,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64365999999999,77.35984200000001,-85.08188762490204,-9.918864,4.2388315,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64385999999999,77.35984200000001,-94.57504542134868,-12.633208,3.2553358,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64405999999999,77.35984200000001,-94.90598748484075,-12.899077,2.9580314,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64425999999999,77.35984200000001,-95.37539544169871,-12.896869,3.7107332,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644459999999988,77.35984200000001,-95.93319190634516,-14.161946,3.3646722,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644659999999988,77.35984200000001,-95.93937749631073,-14.531799,3.6057317,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644859999999987,77.35984200000001,-94.16676431112995,-14.577396,3.7815275,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645059999999987,77.35984200000001,-93.33383108935173,-14.683115,3.332283,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645259999999986,77.35984200000001,-93.00051061590781,-13.711098,3.160394,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645459999999986,77.35984200000001,-92.07889861698396,-13.791811,3.1580427,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645659999999985,77.35984200000001,-91.25088648387843,-13.64428,3.0435119,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645859999999985,77.35984200000001,-88.13428614206158,-12.453486,8.16286,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646059999999984,77.35984200000001,-87.5928807344137,-11.322931,5.6617413,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646259999999984,77.35984200000001,-86.99345307594815,-10.893274,5.72978,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646459999999983,77.35984200000001,-86.64683971842447,-11.192238,4.912226,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646659999999983,77.35984200000001,-86.16256192162874,-10.957972,3.7280319,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646859999999982,77.35984200000001,-86.61574653032072,-11.026859,5.3700666,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.647059999999982,77.35984200000001,-88.4069343638696,-11.873455,7.506514,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64725999999998,77.35984200000001,-89.51038418368248,-11.817162,7.3296914,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64745999999998,77.35984200000001,-92.69585622015664,-11.747159,8.10836,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64765999999998,77.35984200000001,-93.82323158623802,-11.586896,4.154594,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64785999999998,77.35984200000001,-94.0594949215617,-11.522551,2.1662078,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64805999999998,77.35984200000001,-94.07603294533543,-11.424135,2.1784942,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64825999999998,77.35984200000001,-94.86496867690953,-11.609554,2.0663369,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64845999999998,77.35984200000001,-95.35659939277201,-11.535589,2.8641233,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64865999999998,77.35984200000001,-95.41993272610534,-11.508022,2.3490105,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63886,77.36004200000002,-89.69839644082721,-13.367411,5.361624,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63906,77.36004200000002,-89.02948745455254,-13.078062,6.1547356,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63926,77.36004200000002,-88.89552885511094,-12.804318,8.001073,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63946,77.36004200000002,-89.29307537505098,-13.994547,4.493134,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63966,77.36004200000002,-90.13194915856293,-14.0530405,4.0593343,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63986,77.36004200000002,-91.64348642407525,-14.326822,3.9241128,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64006,77.36004200000002,-92.44980312938513,-14.626762,3.5411198,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640259999999998,77.36004200000002,-92.2840280211601,-14.817994,2.9614036,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640459999999997,77.36004200000002,-92.2376494497315,-15.233439,3.6700537,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640659999999997,77.36004200000002,-91.32595063856846,-14.873003,4.1225758,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640859999999996,77.36004200000002,-90.08272141217715,-14.853438,3.788837,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641059999999996,77.36004200000002,-90.37286952699829,-13.300653,5.6874337,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641259999999996,77.36004200000002,-94.26968857710918,-13.756786,3.4094582,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641459999999995,77.36004200000002,-94.0158822788323,-13.361953,2.4819791,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641659999999995,77.36004200000002,-94.81219632034635,-13.374543,2.4521196,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641859999999994,77.36004200000002,-94.90417965367968,-13.448399,1.5147415,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642059999999994,77.36004200000002,-96.20926075036078,-12.8132925,1.4940702,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642259999999993,77.36004200000002,-96.5841176767677,-13.54826,0.83750373,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642459999999993,77.36004200000002,-95.7261588744589,-12.83579,2.925498,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642659999999992,77.36004200000002,-95.09061617604618,-12.89391,3.039392,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64285999999999,77.36004200000002,-94.2506057142857,-12.406381,1.7813598,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64305999999999,77.36004200000002,-94.13191979296069,-12.337933,3.321314,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64325999999999,77.36004200000002,-93.78861979296069,-12.846983,1.9117357,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64345999999999,77.36004200000002,-93.22426741200829,-11.418044,2.8515053,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64365999999999,77.36004200000002,-94.00830823692412,-11.323823,4.2499027,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64385999999999,77.36004200000002,-93.83522984587074,-11.394499,4.649182,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64405999999999,77.36004200000002,-94.87181668680755,-11.084235,4.517386,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64425999999999,77.36004200000002,-92.32297758797111,-11.437047,4.7272253,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644459999999988,77.36004200000002,-92.59021367014925,-12.134023,4.209322,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644659999999988,77.36004200000002,-92.13386058796168,-12.215603,4.6486244,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644859999999987,77.36004200000002,-90.4592014534721,-11.836426,3.8663125,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645059999999987,77.36004200000002,-90.71105936778007,-11.656986,2.6923501,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645259999999986,77.36004200000002,-90.03226546735091,-11.6159115,3.3426445,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645459999999986,77.36004200000002,-88.76920604669264,-11.587111,2.9431212,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645659999999985,77.36004200000002,-87.58190634644967,-11.177058,4.674094,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.645859999999985,77.36004200000002,-85.39292245271116,-9.740419,4.037892,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646059999999984,77.36004200000002,-84.0545521800478,-10.254506,5.193737,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646259999999984,77.36004200000002,-83.34160749871673,-9.990746,5.3446083,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646459999999983,77.36004200000002,-83.36756848157789,-10.990648,4.222397,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646659999999983,77.36004200000002,-83.49953628430035,-10.337615,4.086579,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.646859999999982,77.36004200000002,-83.53063535774447,-10.610427,4.557725,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.647059999999982,77.36004200000002,-85.27604295108576,-11.351162,8.9367895,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64725999999998,77.36004200000002,-88.63385885259814,-12.582806,8.631998,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64745999999998,77.36004200000002,-94.01916166482027,-12.533444,9.251637,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64765999999998,77.36004200000002,-95.13456599857655,-12.538866,3.7429376,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64785999999998,77.36004200000002,-95.10749069147404,-12.548417,2.7483962,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64805999999998,77.36004200000002,-95.14651370734707,-12.248265,1.9491631,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64825999999998,77.36004200000002,-95.57735882334221,-12.120852,1.6764144,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64845999999998,77.36004200000002,-96.5668038513738,-11.657088,1.8140033,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64865999999998,77.36004200000002,-96.63305682756429,-11.991715,2.7873192,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63886,77.36024200000003,-88.78643220360233,-12.075881,2.1894875,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63906,77.36024200000003,-87.66797062011646,-10.893934,4.5343227,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63926,77.36024200000003,-87.085382858488,-10.503343,7.138183,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63946,77.36024200000003,-87.3590967575838,-11.010463,5.568381,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63966,77.36024200000003,-87.85931829795261,-11.168428,5.4973235,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.63986,77.36024200000003,-88.71725750064215,-11.489449,5.605167,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64006,77.36024200000003,-89.08608441730935,-11.746641,5.3575864,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640259999999998,77.36024200000003,-88.792556062331,-12.031041,5.388292,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640459999999997,77.36024200000003,-88.68397810921469,-11.304543,4.793006,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640659999999997,77.36024200000003,-87.09564473001677,-11.776279,4.8884063,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.640859999999996,77.36024200000003,-86.49624227830056,-10.55783,5.139473,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641059999999996,77.36024200000003,-86.73174357994313,-10.338559,5.5629206,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641259999999996,77.36024200000003,-88.05068259468639,-11.267577,4.3364396,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641459999999995,77.36024200000003,-86.69284624783184,-10.777682,3.3033462,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641659999999995,77.36024200000003,-86.33729332545347,-10.560104,2.7333643,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.641859999999994,77.36024200000003,-86.11398357913616,-10.02723,2.2277591,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642059999999994,77.36024200000003,-87.15087823463232,-10.617148,1.472856,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642259999999993,77.36024200000003,-88.7491490618727,-10.548442,1.6365163,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642459999999993,77.36024200000003,-87.62806555759515,-10.617822,1.2986058,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.642659999999992,77.36024200000003,-85.95509133532691,-9.9679575,4.888,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64285999999999,77.36024200000003,-86.28923280908454,-10.62136,3.3923633,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64305999999999,77.36024200000003,-86.02568677733848,-10.66013,4.0080533,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64325999999999,77.36024200000003,-85.85694178554866,-10.98288,5.4639425,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64345999999999,77.36024200000003,-88.2707368912005,-10.161317,3.6367245,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64365999999999,77.36024200000003,-89.05519467221347,-9.838139,3.3841166,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64385999999999,77.36024200000003,-95.0259123127906,-12.926914,3.4349346,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64405999999999,77.36024200000003,-96.14858096358422,-12.345179,2.7367918,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.64425999999999,77.36024200000003,-96.14882677888004,-12.597732,3.330828,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
28.644459999999988,77.36024200000003,-95.94000657685982,-13.613246,2.6591444,L02813C1,260,48.9,46.0,1800,1303.0,18.2,434,0.0,5.0
